sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13
the roommates that the friends hate leave,-9.986970901489258,-11.524500846862793,-11.984437942504883,-11.222219467163086,-11.383363723754883,-12.688904762268066
the roommates that the friend hate leave,-15.05800724029541,-16.675037384033203,-16.271263122558594,-10.980396270751953,-12.694249629974365,-11.215973854064941
the roommate that the friend loves leaves,-6.976189613342285,-8.877594947814941,-7.882621765136719,-11.908865928649902,-12.98168659210205,-14.127961158752441
the roommate that the friends loves leaves,-8.622891426086426,-8.407601356506348,-7.822002410888672,-14.567045211791992,-14.68600845336914,-14.140167236328125
the roommate that the friends love leaves,-5.032940864562988,-7.633013725280762,-5.7829132080078125,-11.087200164794922,-11.76062297821045,-13.296102523803711
the roommate that the friend love leaves,-10.927007675170898,-13.29748821258545,-13.817383766174316,-11.685135841369629,-11.142486572265625,-12.168436050415039
the roommates that the friend loves leave,-6.691794395446777,-7.636213302612305,-6.477819919586182,-11.342676162719727,-12.49300765991211,-13.822770118713379
the roommates that the friends loves leave,-8.092508316040039,-7.334469795227051,-7.331266403198242,-14.012715339660645,-14.581459999084473,-13.90472412109375
the roommates that the friends love leave,-4.418639183044434,-6.356560230255127,-5.733508586883545,-10.632421493530273,-11.23306655883789,-12.651642799377441
the roommates that the friend love leave,-9.99264907836914,-12.463834762573242,-12.219886779785156,-11.287535667419434,-11.058537483215332,-11.779077529907227
the roommate that the friend admires leaves,-18.201818466186523,-20.110695838928223,-17.526860237121582,-14.76226806640625,-19.322603225708008,-21.99026393890381
the roommate that the friends admires leaves,-18.804895401000977,-18.17650032043457,-14.988198280334473,-16.364872932434082,-15.418810844421387,-21.385900497436523
the roommate that the friends admire leaves,-17.27482318878174,-16.832246780395508,-13.527127265930176,-16.61716365814209,-15.686051368713379,-18.461257934570312
the roommate that the friend admire leaves,-17.00935459136963,-17.476158142089844,-16.02437114715576,-16.97873878479004,-20.69379234313965,-19.517325401306152
the roommates that the friend admires leave,-17.680774688720703,-19.82625913619995,-16.4260892868042,-14.5427827835083,-18.785602569580078,-22.632030487060547
the roommates that the friends admires leave,-18.463417053222656,-19.52779483795166,-14.77941608428955,-16.013184547424316,-14.731460571289062,-22.435928344726562
the roommates that the friends admire leave,-17.04149055480957,-17.93592357635498,-13.192595481872559,-15.659614562988281,-14.811615943908691,-17.597784996032715
the roommates that the friend admire leave,-16.61179542541504,-17.55532217025757,-14.87537956237793,-15.836308479309082,-19.539058685302734,-18.46754550933838
the roommate that the friend likes sits,-7.596449851989746,-10.771500587463379,-6.4007768630981445,-12.25814151763916,-12.355110168457031,-14.122259616851807
the roommate that the friends likes sits,-9.383313179016113,-11.48941707611084,-7.326226711273193,-14.936767578125,-11.397626399993896,-15.74948787689209
the roommate that the friends like sits,-4.821512699127197,-8.363882064819336,-4.5208740234375,-8.786783218383789,-9.121922492980957,-8.129508018493652
the roommate that the friend like sits,-9.149290084838867,-10.991677284240723,-10.966596603393555,-10.908364295959473,-13.643657684326172,-14.027994155883789
the roommates that the friend likes sit,-7.464204788208008,-9.220771789550781,-5.681800365447998,-12.842653274536133,-12.439743041992188,-13.444677352905273
the roommates that the friends likes sit,-9.090537071228027,-9.787714004516602,-7.379913806915283,-15.549072265625,-11.939399719238281,-14.97828197479248
the roommates that the friends like sit,-4.641245365142822,-6.56590461730957,-4.466367244720459,-8.582850456237793,-9.155075073242188,-7.745636940002441
the roommates that the friend like sit,-8.75786304473877,-9.71654224395752,-10.236831665039062,-10.847686767578125,-13.673355102539062,-14.372455596923828
the roommate that the friend hates sits,-15.342838287353516,-21.93861150741577,-17.00127601623535,-12.952444076538086,-14.35068941116333,-14.340373039245605
the roommate that the friends hates sits,-13.909390449523926,-19.897582054138184,-15.543367385864258,-14.443695068359375,-14.570064544677734,-18.469711303710938
the roommate that the friends hate sits,-9.490281105041504,-12.032909393310547,-11.825439453125,-12.237275123596191,-11.266321182250977,-13.207653999328613
the roommate that the friend hate sits,-14.723785400390625,-17.051111221313477,-16.763559341430664,-11.666089057922363,-12.608860492706299,-11.669065952301025
the roommates that the friend hates sit,-15.447215557098389,-19.236062049865723,-15.055971145629883,-12.181818008422852,-14.153868675231934,-14.542372226715088
the roommates that the friends hates sit,-14.354824542999268,-18.62316370010376,-14.524761199951172,-13.775821685791016,-14.623164176940918,-18.51651668548584
the roommates that the friends hate sit,-9.986970901489258,-11.524500846862793,-11.984437942504883,-11.222219467163086,-11.383363723754883,-12.688904762268066
the roommates that the friend hate sit,-15.05800724029541,-16.675037384033203,-16.271263122558594,-10.980396270751953,-12.694249629974365,-11.215973854064941
the roommate that the friend loves sits,-6.976189613342285,-8.877594947814941,-7.882621765136719,-11.908865928649902,-12.98168659210205,-14.127961158752441
the roommate that the friends loves sits,-8.622891426086426,-8.407601356506348,-7.822002410888672,-14.567045211791992,-14.68600845336914,-14.140167236328125
the roommate that the friends love sits,-5.032940864562988,-7.633013725280762,-5.7829132080078125,-11.087200164794922,-11.76062297821045,-13.296102523803711
the roommate that the friend love sits,-10.927007675170898,-13.29748821258545,-13.817383766174316,-11.685135841369629,-11.142486572265625,-12.168436050415039
the roommates that the friend loves sit,-6.691794395446777,-7.636213302612305,-6.477819919586182,-11.342676162719727,-12.49300765991211,-13.822770118713379
the roommates that the friends loves sit,-8.092508316040039,-7.334469795227051,-7.331266403198242,-14.012715339660645,-14.581459999084473,-13.90472412109375
the roommates that the friends love sit,-4.418639183044434,-6.356560230255127,-5.733508586883545,-10.632421493530273,-11.23306655883789,-12.651642799377441
the roommates that the friend love sit,-9.99264907836914,-12.463834762573242,-12.219886779785156,-11.287535667419434,-11.058537483215332,-11.779077529907227
the roommate that the friend admires sits,-18.201818466186523,-20.110695838928223,-17.526860237121582,-14.762273788452148,-19.322593688964844,-21.990262031555176
the roommate that the friends admires sits,-18.804895401000977,-18.17650032043457,-14.988198280334473,-16.364876747131348,-15.41882038116455,-21.38591194152832
the roommate that the friends admire sits,-17.27482318878174,-16.832246780395508,-13.527127265930176,-16.617168426513672,-15.686056137084961,-18.461259841918945
the roommate that the friend admire sits,-17.00935459136963,-17.476158142089844,-16.02437114715576,-16.97874641418457,-20.693791389465332,-19.51732635498047
the roommates that the friend admires sit,-17.680774688720703,-19.82625913619995,-16.4260892868042,-14.5427827835083,-18.785602569580078,-22.632030487060547
the roommates that the friends admires sit,-18.463417053222656,-19.52779483795166,-14.77941608428955,-16.013184547424316,-14.731460571289062,-22.435928344726562
the roommates that the friends admire sit,-17.04149055480957,-17.93592357635498,-13.192595481872559,-15.659614562988281,-14.811615943908691,-17.597784996032715
the roommates that the friend admire sit,-16.61179542541504,-17.55532217025757,-14.87537956237793,-15.836308479309082,-19.539058685302734,-18.46754550933838
the roommate that the friend likes thinks,-7.596449851989746,-10.771500587463379,-6.4007768630981445,-12.25814151763916,-12.355110168457031,-14.122259616851807
the roommate that the friends likes thinks,-9.383313179016113,-11.48941707611084,-7.326226711273193,-14.936767578125,-11.397626399993896,-15.74948787689209
the roommate that the friends like thinks,-4.821512699127197,-8.363882064819336,-4.5208740234375,-8.786783218383789,-9.121922492980957,-8.129508018493652
the roommate that the friend like thinks,-9.149290084838867,-10.991677284240723,-10.966596603393555,-10.908364295959473,-13.643657684326172,-14.027994155883789
the roommates that the friend likes think,-7.464204788208008,-9.220771789550781,-5.681800365447998,-12.842653274536133,-12.439743041992188,-13.444677352905273
the roommates that the friends likes think,-9.090537071228027,-9.787714004516602,-7.379913806915283,-15.549072265625,-11.939399719238281,-14.97828197479248
the roommates that the friends like think,-4.641245365142822,-6.56590461730957,-4.466367244720459,-8.582850456237793,-9.155075073242188,-7.745636940002441
the roommates that the friend like think,-8.75786304473877,-9.71654224395752,-10.236831665039062,-10.847686767578125,-13.673355102539062,-14.372455596923828
the roommate that the friend hates thinks,-15.342838287353516,-21.93861150741577,-17.00127601623535,-12.952444076538086,-14.35068941116333,-14.340373039245605
the roommate that the friends hates thinks,-13.909390449523926,-19.897582054138184,-15.543367385864258,-14.443695068359375,-14.570064544677734,-18.469711303710938
the roommate that the friends hate thinks,-9.490281105041504,-12.032909393310547,-11.825439453125,-12.237275123596191,-11.266321182250977,-13.207653999328613
the roommate that the friend hate thinks,-14.723785400390625,-17.051111221313477,-16.763559341430664,-11.666089057922363,-12.608860492706299,-11.669065952301025
the roommates that the friend hates think,-15.447215557098389,-19.236062049865723,-15.055971145629883,-12.181818008422852,-14.153868675231934,-14.542372226715088
the roommates that the friends hates think,-14.354824542999268,-18.62316370010376,-14.524761199951172,-13.775821685791016,-14.623164176940918,-18.51651668548584
the roommates that the friends hate think,-9.986970901489258,-11.524500846862793,-11.984437942504883,-11.222219467163086,-11.383363723754883,-12.688904762268066
the roommates that the friend hate think,-15.05800724029541,-16.675037384033203,-16.271263122558594,-10.980396270751953,-12.694249629974365,-11.215973854064941
the roommate that the friend loves thinks,-6.976189613342285,-8.877594947814941,-7.882621765136719,-11.908865928649902,-12.98168659210205,-14.127961158752441
the roommate that the friends loves thinks,-8.622891426086426,-8.407601356506348,-7.822002410888672,-14.567045211791992,-14.68600845336914,-14.140167236328125
the roommate that the friends love thinks,-5.032940864562988,-7.633013725280762,-5.7829132080078125,-11.087200164794922,-11.76062297821045,-13.296102523803711
the roommate that the friend love thinks,-10.927007675170898,-13.29748821258545,-13.817383766174316,-11.685135841369629,-11.142486572265625,-12.168436050415039
the roommates that the friend loves think,-6.691794395446777,-7.636213302612305,-6.477819919586182,-11.342676162719727,-12.49300765991211,-13.822770118713379
the roommates that the friends loves think,-8.092508316040039,-7.334469795227051,-7.331266403198242,-14.012715339660645,-14.581459999084473,-13.90472412109375
the roommates that the friends love think,-4.418639183044434,-6.356560230255127,-5.733508586883545,-10.632421493530273,-11.23306655883789,-12.651642799377441
the roommates that the friend love think,-9.99264907836914,-12.463834762573242,-12.219886779785156,-11.287535667419434,-11.058537483215332,-11.779077529907227
the roommate that the friend admires thinks,-18.201818466186523,-20.110695838928223,-17.526860237121582,-14.762273788452148,-19.322593688964844,-21.990262031555176
