sentence,fr_childes_best_clm_42,fr_childes_best_clm_30,fr_childes_best_clm_13,fr_wikipedia_best_clm_42,fr_wikipedia_best_clm_30,fr_wikipedia_best_clm_13,fr_childes_convergence_clm_42,fr_childes_convergence_clm_30,fr_childes_convergence_clm_13,fr_wikipedia_convergence_clm_42,fr_wikipedia_convergence_clm_30,fr_wikipedia_convergence_clm_13,fr_wikipedia_best_mlm_42,fr_wikipedia_best_mlm_30,fr_wikipedia_best_mlm_13,fr_childes_best_mlm_42,fr_childes_best_mlm_30,fr_childes_best_mlm_13
le chirurgien préfère jouer au tennis avec des collègues et écrivent dans un journal tous les jours,-107.80732727050781,-94.95479583740234,-102.45881652832031,-165.57298278808594,-165.9638671875,-169.8656768798828,-141.24403381347656,-114.67745208740234,-122.24868774414062,-181.71420288085938,-173.10693359375,-174.27328491210938,-189.4505157470703,-198.87240600585938,-197.1044464111328,-141.84127807617188,-128.91485595703125,-99.3518295288086
le sénateur préfère jouer au tennis avec des collègues et connaît beaucoup de langues étrangères,-103.99993896484375,-109.0435562133789,-104.8569564819336,-240.7291259765625,-248.74974060058594,-234.57579040527344,-153.76876831054688,-144.3092041015625,-151.2420196533203,-291.8182067871094,-271.60498046875,-281.0204772949219,-304.7580261230469,-302.34600830078125,-302.4107666015625,-149.689697265625,-151.83297729492188,-113.66812133789062
le sénateur préfère jouer au tennis avec des collègues et connaissent beaucoup de langues étrangères,-102.86429595947266,-107.33721923828125,-106.26144409179688,-215.92237854003906,-225.67947387695312,-221.43386840820312,-152.6859130859375,-153.47479248046875,-151.02310180664062,-266.66961669921875,-257.5230712890625,-259.7902526855469,-255.18438720703125,-260.35125732421875,-255.1772003173828,-140.1988067626953,-144.01275634765625,-116.38529968261719
le sénateur préfère jouer au tennis avec des collègues et aime regarder des émissions de télévision,-98.44316101074219,-96.43482971191406,-87.69528198242188,-230.579833984375,-274.2107238769531,-250.82208251953125,-155.54751586914062,-128.51829528808594,-125.73043823242188,-276.58990478515625,-317.07049560546875,-285.4950866699219,-285.11859130859375,-288.63482666015625,-298.7843933105469,-151.4598388671875,-133.31629943847656,-102.2569580078125
le sénateur préfère jouer au tennis avec des collègues et aiment regarder des émissions de télévision,-98.31678771972656,-97.52014923095703,-88.51644134521484,-235.15049743652344,-276.4277038574219,-252.48272705078125,-154.901611328125,-128.76950073242188,-129.94027709960938,-286.9039001464844,-321.171630859375,-291.4357604980469,-291.331298828125,-294.9737243652344,-305.5877685546875,-151.191162109375,-135.07032775878906,-105.20144653320312
le sénateur préfère jouer au tennis avec des collègues et a vingt trois ans,-83.66583251953125,-84.33230590820312,-77.53425598144531,-157.941650390625,-176.20458984375,-171.05667114257812,-134.56520080566406,-119.54720306396484,-122.51587677001953,-194.13031005859375,-189.59994506835938,-195.86883544921875,-185.62844848632812,-188.7752685546875,-183.75225830078125,-99.1795654296875,-99.37886047363281,-73.55572509765625
le sénateur préfère jouer au tennis avec des collègues et ont vingt trois ans,-85.39596557617188,-87.00904083251953,-78.77735137939453,-162.12660217285156,-179.77725219726562,-172.33319091796875,-128.74989318847656,-128.09738159179688,-116.90095520019531,-199.76080322265625,-195.22239685058594,-196.0415802001953,-186.64378356933594,-192.6750030517578,-184.10394287109375,-101.85902404785156,-106.9030532836914,-81.40880584716797
le sénateur préfère jouer au tennis avec des collègues et préfère jouer au tennis avec des collègues,-80.79309844970703,-80.66163635253906,-72.40938568115234,-231.50497436523438,-253.66751098632812,-241.43115234375,-127.97821044921875,-110.15591430664062,-100.56759643554688,-288.18096923828125,-278.2863464355469,-293.3570861816406,-285.3026123046875,-297.940185546875,-292.9530334472656,-88.47697448730469,-86.12432098388672,-62.88282775878906
le sénateur préfère jouer au tennis avec des collègues et préfèrent jouer au tennis avec des collègues,-83.37562561035156,-81.73795318603516,-74.0538101196289,-233.22943115234375,-257.7500915527344,-239.10499572753906,-130.73837280273438,-116.44599151611328,-108.59095764160156,-289.6581726074219,-279.00799560546875,-290.2416687011719,-283.772216796875,-296.09381103515625,-290.4283752441406,-106.91160583496094,-104.6346435546875,-68.90475463867188
le sénateur préfère jouer au tennis avec des collègues et écrit dans un journal tous les jours,-101.56552124023438,-99.7035903930664,-98.6453857421875,-179.36314392089844,-197.4000701904297,-182.2930450439453,-161.5343017578125,-142.08738708496094,-141.61573791503906,-209.1602020263672,-215.38082885742188,-214.63580322265625,-211.27455139160156,-219.4850616455078,-217.36318969726562,-124.60884857177734,-119.76994323730469,-88.6019287109375
le sénateur préfère jouer au tennis avec des collègues et écrivent dans un journal tous les jours,-102.28456115722656,-100.89761352539062,-105.60494995117188,-183.95701599121094,-204.28919982910156,-183.9242401123047,-165.25857543945312,-142.5264434814453,-155.7636260986328,-215.23538208007812,-220.597900390625,-211.99342346191406,-213.46649169921875,-222.25338745117188,-222.9270782470703,-128.57644653320312,-131.184326171875,-97.26727294921875
le professeur préfère jouer au tennis avec des collègues et connaît beaucoup de langues étrangères,-98.18557739257812,-101.34974670410156,-101.09678649902344,-217.0356903076172,-216.87527465820312,-215.49111938476562,-120.99346923828125,-114.3388671875,-130.74378967285156,-256.32220458984375,-235.36573791503906,-249.37783813476562,-266.95458984375,-266.0781555175781,-262.9276123046875,-153.3171844482422,-149.62887573242188,-111.8221664428711
le professeur préfère jouer au tennis avec des collègues et connaissent beaucoup de langues étrangères,-97.49935150146484,-100.31190490722656,-102.82827758789062,-192.2540283203125,-192.9788360595703,-202.55735778808594,-120.3292007446289,-121.89714050292969,-129.62191772460938,-230.5995330810547,-220.28530883789062,-231.3630828857422,-220.5770721435547,-224.1931610107422,-220.2455596923828,-142.45928955078125,-140.59182739257812,-114.89927673339844
le professeur préfère jouer au tennis avec des collègues et aime regarder des émissions de télévision,-92.78095245361328,-90.21700286865234,-83.93673706054688,-209.48675537109375,-241.50341796875,-232.4951934814453,-115.73667907714844,-97.5519027709961,-102.77000427246094,-240.95584106445312,-277.5516357421875,-254.98724365234375,-249.75787353515625,-255.71127319335938,-261.8175048828125,-154.7598876953125,-131.58798217773438,-101.55023956298828
le professeur préfère jouer au tennis avec des collègues et aiment regarder des émissions de télévision,-92.88409423828125,-91.44226837158203,-84.7900390625,-214.10142517089844,-244.22227478027344,-234.79733276367188,-114.30657958984375,-98.25187683105469,-106.54215240478516,-248.8169708251953,-283.816650390625,-265.4882507324219,-256.2057800292969,-260.9978942871094,-268.4568176269531,-154.1323699951172,-132.92469787597656,-103.4441146850586
le professeur préfère jouer au tennis avec des collègues et a vingt trois ans,-78.16759490966797,-77.93504333496094,-75.33177185058594,-136.06407165527344,-141.04856872558594,-150.9793243408203,-107.66219329833984,-88.01458740234375,-102.95140838623047,-157.7417449951172,-152.87344360351562,-164.81979370117188,-145.87567138671875,-151.26759338378906,-147.48220825195312,-104.97586059570312,-98.52679443359375,-72.04371643066406
le professeur préfère jouer au tennis avec des collègues et ont vingt trois ans,-79.91622161865234,-80.60633087158203,-76.65269470214844,-140.3630828857422,-145.88096618652344,-152.4232635498047,-100.84255981445312,-95.14710998535156,-98.13629150390625,-163.02871704101562,-160.47877502441406,-165.59356689453125,-150.94766235351562,-156.0990753173828,-149.0568389892578,-106.48446655273438,-105.74808502197266,-78.74886322021484
le professeur préfère jouer au tennis avec des collègues et préfère jouer au tennis avec des collègues,-75.44391632080078,-72.89697265625,-68.28553771972656,-210.1043701171875,-219.42820739746094,-225.81057739257812,-97.65868377685547,-76.90309143066406,-75.91434478759766,-253.375,-241.9365234375,-266.1144714355469,-249.76353454589844,-262.5201416015625,-258.7413330078125,-93.53640747070312,-85.0460205078125,-63.24654006958008
le professeur préfère jouer au tennis avec des collègues et préfèrent jouer au tennis avec des collègues,-77.3224105834961,-73.92826080322266,-69.71641540527344,-212.0150604248047,-223.53436279296875,-222.86709594726562,-102.15376281738281,-79.3672103881836,-83.7383041381836,-256.5144348144531,-242.9427490234375,-261.7335205078125,-249.4989013671875,-260.9925842285156,-256.57830810546875,-111.54254913330078,-103.4296875,-67.68113708496094
le professeur préfère jouer au tennis avec des collègues et écrit dans un journal tous les jours,-95.17594909667969,-93.38508605957031,-95.99324798583984,-156.3526611328125,-162.80804443359375,-163.18797302246094,-132.49452209472656,-109.60022735595703,-121.06753540039062,-173.47433471679688,-175.56507873535156,-182.3905029296875,-173.78268432617188,-182.70608520507812,-179.73690795898438,-127.84474182128906,-119.47216033935547,-85.95401000976562
le professeur préfère jouer au tennis avec des collègues et écrivent dans un journal tous les jours,-96.50928497314453,-95.06268310546875,-101.19751739501953,-161.44952392578125,-169.46546936035156,-165.1979522705078,-134.64686584472656,-112.26921081542969,-134.3745574951172,-179.51048278808594,-181.83328247070312,-181.3957061767578,-176.62503051757812,-184.43511962890625,-185.3422088623047,-130.86160278320312,-131.43939208984375,-95.04662322998047
le client préfère jouer au tennis avec des collègues et connaît beaucoup de langues étrangères,-95.04302978515625,-103.97125244140625,-100.38550567626953,-231.78863525390625,-214.8657684326172,-224.17758178710938,-121.71998596191406,-118.31150817871094,-131.5427703857422,-274.14776611328125,-236.78590393066406,-262.3207702636719,-280.99444580078125,-277.4389343261719,-275.73663330078125,-142.4495391845703,-141.98985290527344,-116.63821411132812
le client préfère jouer au tennis avec des collègues et connaissent beaucoup de langues étrangères,-96.20407104492188,-103.12781524658203,-99.99882507324219,-206.19503784179688,-191.15969848632812,-210.5208740234375,-117.41888427734375,-124.3319091796875,-134.50021362304688,-248.64022827148438,-220.55392456054688,-238.8730010986328,-233.22918701171875,-235.0587158203125,-231.17947387695312,-133.90377807617188,-139.3448028564453,-122.62045288085938
le client préfère jouer au tennis avec des collègues et aime regarder des émissions de télévision,-90.43937683105469,-93.8587875366211,-82.97782897949219,-222.3672332763672,-239.9288787841797,-239.835693359375,-113.18741607666016,-106.65604400634766,-105.25753784179688,-256.9369201660156,-279.7673645019531,-267.0383605957031,-261.31292724609375,-265.7015686035156,-274.084228515625,-148.1005401611328,-128.56976318359375,-105.18365478515625
le client préfère jouer au tennis avec des collègues et aiment regarder des émissions de télévision,-91.0290756225586,-94.7942123413086,-84.23785400390625,-228.6996307373047,-243.24021911621094,-242.4654541015625,-112.23417663574219,-107.75232696533203,-109.73127746582031,-270.7652893066406,-285.0627136230469,-270.260986328125,-267.0440979003906,-272.0127258300781,-279.4435119628906,-147.65574645996094,-129.52650451660156,-107.1952133178711
le client préfère jouer au tennis avec des collègues et a vingt trois ans,-77.87533569335938,-81.75238037109375,-72.26301574707031,-148.8246307373047,-142.1531219482422,-160.11790466308594,-107.22312927246094,-97.0314712524414,-98.71268463134766,-176.47361755371094,-152.87161254882812,-173.02371215820312,-159.90170288085938,-161.09970092773438,-158.9884490966797,-96.71080780029297,-94.6774673461914,-80.36111450195312
le client préfère jouer au tennis avec des collègues et ont vingt trois ans,-79.21436309814453,-84.45396423339844,-74.150634765625,-152.064208984375,-145.77835083007812,-160.85520935058594,-98.37093353271484,-102.4395751953125,-95.49310302734375,-180.37991333007812,-157.7642059326172,-172.01956176757812,-163.4373321533203,-165.80816650390625,-159.34716796875,-98.20885467529297,-101.09405517578125,-87.3998031616211
le client préfère jouer au tennis avec des collègues et préfère jouer au tennis avec des collègues,-73.63385772705078,-76.39167022705078,-69.06853485107422,-224.81243896484375,-216.76864624023438,-231.10211181640625,-94.34458923339844,-78.53888702392578,-81.44357299804688,-271.846923828125,-242.40309143066406,-268.84808349609375,-262.7721862792969,-272.9832763671875,-269.79656982421875,-85.56243896484375,-80.43486022949219,-68.30506896972656
le client préfère jouer au tennis avec des collègues et préfèrent jouer au tennis avec des collègues,-75.40631103515625,-77.15812683105469,-68.37875366210938,-226.9409942626953,-220.86859130859375,-229.20278930664062,-97.16507720947266,-84.68869018554688,-84.42361450195312,-274.5703125,-241.1627197265625,-264.73883056640625,-261.7847900390625,-271.669921875,-267.5274963378906,-102.13736724853516,-99.98279571533203,-70.25926208496094
le client préfère jouer au tennis avec des collègues et écrit dans un journal tous les jours,-94.45672607421875,-94.77406311035156,-92.81187438964844,-169.98512268066406,-162.77291870117188,-170.9634246826172,-129.1990203857422,-111.1055679321289,-120.85387420654297,-192.7111053466797,-178.60116577148438,-191.60888671875,-186.00657653808594,-192.783447265625,-192.25254821777344,-123.9719467163086,-112.516845703125,-91.265380859375
le client préfère jouer au tennis avec des collègues et écrivent dans un journal tous les jours,-94.86064147949219,-96.06355285644531,-98.53897094726562,-175.22634887695312,-169.90203857421875,-172.72947692871094,-129.65138244628906,-116.08285522460938,-138.7595977783203,-199.8754119873047,-185.968994140625,-189.54132080078125,-188.46417236328125,-195.41790771484375,-197.07611083984375,-126.38699340820312,-121.44305419921875,-99.29930877685547
l' officier préfère jouer au tennis avec des collègues et connaît beaucoup de langues étrangères,-116.72953033447266,-114.50601196289062,-112.96467590332031,-234.861328125,-222.74240112304688,-231.13006591796875,-140.62136840820312,-140.7501983642578,-152.07501220703125,-273.433837890625,-241.5126495361328,-276.7348327636719,-282.11328125,-277.14202880859375,-277.983642578125,-154.00399780273438,-159.24229431152344,-121.86759185791016
l' officier préfère jouer au tennis avec des collègues et connaissent beaucoup de langues étrangères,-118.1367416381836,-114.10176086425781,-113.46809387207031,-211.10540771484375,-200.27423095703125,-217.94085693359375,-145.86978149414062,-150.318603515625,-158.40916442871094,-249.67066955566406,-228.54513549804688,-254.52426147460938,-235.63897705078125,-234.8956756591797,-233.7005615234375,-149.29190063476562,-155.17471313476562,-126.51969909667969
