sentence,fr_childes_best_clm_42,fr_childes_best_clm_30,fr_childes_best_clm_13,fr_wikipedia_best_clm_42,fr_wikipedia_best_clm_30,fr_wikipedia_best_clm_13,fr_childes_convergence_clm_42,fr_childes_convergence_clm_30,fr_childes_convergence_clm_13,fr_wikipedia_convergence_clm_42,fr_wikipedia_convergence_clm_30,fr_wikipedia_convergence_clm_13,fr_wikipedia_best_mlm_42,fr_wikipedia_best_mlm_30,fr_wikipedia_best_mlm_13,fr_childes_best_mlm_42,fr_childes_best_mlm_30,fr_childes_best_mlm_13
le sénateur est petit et déménagent,-57.81494903564453,-51.60177230834961,-50.68400192260742,-90.99772644042969,-113.7509994506836,-88.36420440673828,-78.33908081054688,-68.70973205566406,-66.0094985961914,-106.76058959960938,-124.19725799560547,-114.92098999023438,-112.6678695678711,-121.93594360351562,-115.69625091552734,-70.75155639648438,-58.83188247680664,-57.87505340576172
le sénateur est petit et parle,-46.81169128417969,-48.47602844238281,-44.642234802246094,-53.74147415161133,-66.86254119873047,-54.31543731689453,-73.92137908935547,-68.36563110351562,-63.04231643676758,-70.01861572265625,-75.91930389404297,-66.50992584228516,-63.591182708740234,-62.369720458984375,-58.65514373779297,-67.3660888671875,-54.24781036376953,-43.335914611816406
le sénateur est petit et parlent,-49.43879699707031,-51.995479583740234,-46.982276916503906,-59.24028396606445,-69.51807403564453,-59.463897705078125,-72.52466583251953,-70.92146301269531,-62.56235122680664,-73.6115493774414,-77.42445373535156,-73.04474639892578,-64.21612548828125,-65.2304458618164,-58.058013916015625,-75.87753295898438,-58.09088134765625,-50.30236053466797
le sénateur est petit et retourne,-49.142784118652344,-48.5087890625,-46.34800720214844,-50.913875579833984,-66.22237396240234,-52.54756164550781,-74.2726058959961,-66.13448333740234,-64.62174224853516,-67.64925384521484,-73.54402160644531,-63.54924774169922,-62.503719329833984,-61.32174301147461,-57.62642288208008,-70.87301635742188,-58.701690673828125,-49.96704864501953
le sénateur est petit et retournent,-55.23747253417969,-53.60307312011719,-47.47184371948242,-56.102725982666016,-66.5715560913086,-58.93281555175781,-78.91029357910156,-78.8185043334961,-74.47645568847656,-68.96033477783203,-74.20582580566406,-70.97905731201172,-67.02136993408203,-66.83784484863281,-62.406551361083984,-70.95970916748047,-58.796775817871094,-53.10682678222656
le sénateur est petit et est petit,-44.368186950683594,-47.14046096801758,-40.3697509765625,-55.39219284057617,-70.96184539794922,-57.72541809082031,-67.8265380859375,-63.14569091796875,-62.89890670776367,-71.65121459960938,-78.2799301147461,-69.47351837158203,-69.44535827636719,-67.83403015136719,-59.694740295410156,-59.00150680541992,-46.04094314575195,-41.34407424926758
le sénateur est petit et sont petits,-47.73373794555664,-51.97040939331055,-46.26895523071289,-63.16182327270508,-76.33829498291016,-64.212158203125,-69.22960662841797,-73.65826416015625,-63.17415237426758,-78.65555572509766,-87.70143127441406,-80.44332122802734,-65.69091796875,-70.27862548828125,-61.6600227355957,-66.47550201416016,-53.816287994384766,-40.040042877197266
le sénateur est petit et est grand,-45.656639099121094,-48.56976318359375,-42.69903564453125,-57.6357307434082,-71.5071029663086,-58.88604736328125,-70.70789337158203,-65.29400634765625,-66.48379516601562,-75.78363800048828,-79.53941345214844,-74.22457122802734,-70.34142303466797,-68.99417877197266,-61.92060089111328,-60.57231903076172,-49.797607421875,-42.603050231933594
le sénateur est petit et sont grands,-49.06660461425781,-51.993309020996094,-45.84037780761719,-62.25297164916992,-74.59659576416016,-63.52552032470703,-68.47382354736328,-72.56752014160156,-63.08053207397461,-77.27978515625,-85.66508483886719,-79.80997467041016,-68.36012268066406,-70.3958740234375,-61.09699249267578,-68.63652801513672,-53.6417236328125,-43.810157775878906
le sénateur est petit et est vieux,-50.274864196777344,-50.82133865356445,-47.36082077026367,-59.9575309753418,-73.5130844116211,-61.16423034667969,-78.07310485839844,-69.64083099365234,-73.76460266113281,-78.25218200683594,-83.65637969970703,-74.68547821044922,-72.8862533569336,-72.27625274658203,-64.90874481201172,-70.0043716430664,-53.21754455566406,-44.5208625793457
le sénateur est petit et sont vieux,-54.76911926269531,-56.19347381591797,-50.68966293334961,-64.61810302734375,-75.83141326904297,-65.72603607177734,-75.25373840332031,-75.01207733154297,-69.38217163085938,-81.2243881225586,-87.26884460449219,-80.8012924194336,-74.01907348632812,-74.08322143554688,-64.46304321289062,-81.27167510986328,-65.14387512207031,-54.82233428955078
le sénateur est petit et est jeune,-50.47972869873047,-50.932472229003906,-48.774532318115234,-56.58095932006836,-71.85171508789062,-58.06433868408203,-76.15966796875,-68.75373840332031,-71.09275817871094,-75.86280822753906,-77.07292938232422,-71.21759796142578,-69.3222427368164,-68.06626892089844,-65.47369384765625,-66.28054809570312,-57.463775634765625,-46.63560104370117
le sénateur est petit et sont jeunes,-59.690494537353516,-60.992008209228516,-56.57002258300781,-63.9021110534668,-76.22325897216797,-65.59801483154297,-85.45204162597656,-85.72940063476562,-80.98387145996094,-79.78994750976562,-86.2998046875,-79.90796661376953,-70.04350280761719,-74.62171173095703,-65.97004699707031,-90.0428466796875,-77.22114562988281,-61.199459075927734
le professeur est petit et déménage,-46.33314514160156,-45.80679702758789,-43.18714904785156,-66.13323211669922,-73.85749816894531,-65.3946533203125,-52.87223434448242,-48.85671615600586,-46.26175308227539,-73.3218994140625,-79.57390594482422,-82.61679077148438,-85.24282836914062,-85.09536743164062,-83.31399536132812,-59.020111083984375,-47.771114349365234,-49.233299255371094
le professeur est petit et déménagent,-50.81766891479492,-46.77794647216797,-46.163734436035156,-72.8204116821289,-82.19268035888672,-66.8577651977539,-54.869667053222656,-44.730018615722656,-45.415802001953125,-73.13552856445312,-88.06237030029297,-93.86974334716797,-83.05897521972656,-90.2574234008789,-88.75531005859375,-64.93949127197266,-49.472129821777344,-61.15525436401367
le professeur est petit et parle,-39.30093002319336,-43.495140075683594,-39.647178649902344,-36.01667404174805,-35.432735443115234,-33.82013702392578,-43.88922119140625,-42.43202209472656,-39.2656135559082,-38.42435073852539,-34.22654342651367,-37.40924072265625,-29.49653434753418,-27.273454666137695,-26.530982971191406,-60.04195785522461,-40.092926025390625,-37.420806884765625
le professeur est petit et parlent,-43.1795539855957,-47.36119842529297,-41.39356994628906,-38.65237045288086,-36.20341110229492,-38.241249084472656,-42.89833450317383,-43.18463897705078,-42.100833892822266,-42.456146240234375,-34.583065032958984,-41.92206573486328,-32.44728469848633,-31.230600357055664,-27.965595245361328,-62.993064880371094,-41.38201141357422,-42.09663391113281
le professeur est petit et retourne,-42.3095588684082,-43.26759719848633,-40.521080017089844,-33.32344436645508,-34.737083435058594,-31.306568145751953,-43.852081298828125,-42.35783767700195,-40.20112991333008,-37.02437973022461,-32.234092712402344,-33.562171936035156,-26.850143432617188,-26.929948806762695,-26.829612731933594,-66.28693389892578,-50.014373779296875,-46.63280487060547
le professeur est petit et retournent,-48.742366790771484,-48.407920837402344,-42.61552810668945,-38.033531188964844,-35.59545135498047,-37.45947265625,-52.6015625,-56.30777359008789,-53.048587799072266,-39.47341537475586,-34.930686950683594,-39.77793884277344,-34.17123794555664,-28.814502716064453,-30.580120086669922,-63.16444778442383,-46.58327102661133,-52.27336883544922
le professeur est petit et est petit,-39.234771728515625,-42.28226852416992,-35.647544860839844,-36.75130844116211,-39.95535659790039,-37.603736877441406,-38.00678634643555,-39.0760383605957,-35.049095153808594,-41.69335174560547,-36.151222229003906,-39.482276916503906,-37.58995819091797,-32.25733184814453,-30.675579071044922,-55.097686767578125,-35.62230682373047,-38.11990737915039
le professeur est petit et sont petits,-42.675262451171875,-48.999122619628906,-42.15015411376953,-44.086952209472656,-45.80155944824219,-44.252994537353516,-42.338619232177734,-45.857852935791016,-42.568111419677734,-48.041141510009766,-43.41804122924805,-51.70532989501953,-35.21277618408203,-33.95717239379883,-31.452590942382812,-63.51353073120117,-41.733253479003906,-37.99525451660156
le professeur est petit et est grand,-39.5396842956543,-43.72812271118164,-37.866729736328125,-39.14713668823242,-40.334136962890625,-38.90672302246094,-39.901634216308594,-41.05473327636719,-38.997406005859375,-44.721012115478516,-38.29304885864258,-43.09321594238281,-38.81068420410156,-33.314300537109375,-33.66127395629883,-54.869258880615234,-37.536048889160156,-38.61503982543945
le professeur est petit et sont grands,-43.112178802490234,-48.163848876953125,-42.30265426635742,-42.887027740478516,-44.0870361328125,-44.35649490356445,-39.1201171875,-45.66042709350586,-43.333927154541016,-45.70149612426758,-42.201820373535156,-51.281044006347656,-37.235511779785156,-32.64960861206055,-31.185361862182617,-65.01580047607422,-40.51591110229492,-39.418914794921875
le professeur est petit et est vieux,-44.308448791503906,-46.4987678527832,-42.62499237060547,-40.97218322753906,-42.379432678222656,-41.30265808105469,-47.28709030151367,-44.074310302734375,-49.757423400878906,-48.10598373413086,-41.349483489990234,-46.173011779785156,-39.98176193237305,-36.73383331298828,-34.63946533203125,-63.62388610839844,-43.508544921875,-47.54452133178711
le professeur est petit et sont vieux,-48.5817985534668,-53.555274963378906,-46.363216400146484,-45.6281623840332,-46.089229583740234,-45.984718322753906,-46.95342254638672,-48.717445373535156,-49.8533935546875,-51.67055130004883,-45.2599983215332,-53.163352966308594,-41.60231018066406,-37.12314987182617,-34.26487350463867,-75.42106628417969,-54.92140579223633,-56.47114944458008
le professeur est petit et est jeune,-44.55288314819336,-46.241153717041016,-44.287559509277344,-37.37543487548828,-39.611419677734375,-37.561851501464844,-44.18531799316406,-44.94060516357422,-45.5667839050293,-44.12320327758789,-35.826602935791016,-39.842376708984375,-35.215145111083984,-30.413557052612305,-32.369178771972656,-57.828243255615234,-43.2440299987793,-43.72151184082031
le professeur est petit et sont jeunes,-53.864295959472656,-57.230098724365234,-51.094024658203125,-44.273590087890625,-44.88515090942383,-46.020240783691406,-54.28693389892578,-58.221248626708984,-60.22769546508789,-47.598426818847656,-43.54245376586914,-52.473175048828125,-38.3432731628418,-36.27592849731445,-34.67713165283203,-84.85501098632812,-61.547340393066406,-59.654972076416016
le client est petit et déménage,-44.20188522338867,-46.365753173828125,-42.3580436706543,-75.67218017578125,-77.8583755493164,-69.59212493896484,-54.51826858520508,-61.10658264160156,-51.332275390625,-91.6297607421875,-88.98775482177734,-83.958251953125,-87.03495788574219,-85.82955932617188,-83.6756820678711,-52.936092376708984,-48.76253890991211,-45.82246398925781
le client est petit et déménagent,-49.65351867675781,-48.41979217529297,-45.3979606628418,-82.6998519897461,-85.45560455322266,-70.90995788574219,-50.210205078125,-53.55799102783203,-50.88743591308594,-92.83503723144531,-98.79241943359375,-93.59268951416016,-85.96977996826172,-91.7165756225586,-89.81033325195312,-58.541080474853516,-50.059425354003906,-57.385406494140625
le client est petit et parle,-37.99335861206055,-44.53770446777344,-38.79053497314453,-41.01367950439453,-37.44343566894531,-36.568302154541016,-47.56810760498047,-52.383766174316406,-47.3668327331543,-48.11575698852539,-42.87484359741211,-42.260841369628906,-29.857933044433594,-29.283796310424805,-31.713356018066406,-54.97405242919922,-40.911537170410156,-44.51118087768555
le client est petit et parlent,-41.973384857177734,-48.457923889160156,-41.44049835205078,-43.91238021850586,-39.08259963989258,-41.81981658935547,-45.8731689453125,-53.4622688293457,-47.25847244262695,-51.42767333984375,-45.50328826904297,-48.899070739746094,-27.913057327270508,-28.673681259155273,-26.787677764892578,-55.41065216064453,-41.74861526489258,-47.069435119628906
le client est petit et retourne,-41.17412567138672,-43.00421142578125,-40.41419219970703,-38.150413513183594,-35.514869689941406,-34.2852668762207,-46.92483901977539,-47.62455749511719,-48.38907241821289,-44.744720458984375,-39.91728210449219,-39.3903694152832,-27.842639923095703,-27.465831756591797,-28.251636505126953,-62.83100128173828,-48.05297088623047,-48.71229553222656
le client est petit et retournent,-45.585872650146484,-49.0731201171875,-40.95167541503906,-41.042537689208984,-33.5929069519043,-38.10178756713867,-57.221622467041016,-62.04852294921875,-54.52095031738281,-44.8531608581543,-40.64235305786133,-42.679649353027344,-32.76008224487305,-30.76824951171875,-32.96816635131836,-56.761199951171875,-45.75629806518555,-51.80618667602539
le client est petit et est petit,-38.9352912902832,-42.68797302246094,-34.71828842163086,-41.42462158203125,-39.163429260253906,-38.950077056884766,-43.929569244384766,-45.50037384033203,-47.876686096191406,-48.754581451416016,-42.24074935913086,-44.138282775878906,-34.947776794433594,-29.88109588623047,-30.231121063232422,-47.423954010009766,-33.84746551513672,-33.923492431640625
le client est petit et sont petits,-41.39906692504883,-48.81463623046875,-40.306026458740234,-47.46189498901367,-43.12934494018555,-43.32087707519531,-46.87739944458008,-56.847145080566406,-49.46864318847656,-53.03659439086914,-45.93356704711914,-50.89122009277344,-32.236297607421875,-30.577486038208008,-30.166234970092773,-53.80135726928711,-38.63230514526367,-36.11500930786133
le client est petit et est grand,-40.08135223388672,-44.00568389892578,-37.49102020263672,-44.07468795776367,-40.961448669433594,-40.48741149902344,-47.27755355834961,-45.06340026855469,-52.36107635498047,-51.8343620300293,-45.81459426879883,-48.04081726074219,-36.475502014160156,-31.997011184692383,-33.89539337158203,-48.190185546875,-35.753318786621094,-36.53042221069336
le client est petit et sont grands,-41.97255325317383,-48.302947998046875,-40.140037536621094,-47.12446212768555,-42.39100646972656,-43.134727478027344,-45.30342102050781,-54.14485168457031,-48.74309539794922,-52.241729736328125,-45.17705154418945,-51.36061096191406,-35.020263671875,-30.939481735229492,-29.58972930908203,-56.997337341308594,-39.594024658203125,-39.47091293334961
le client est petit et est vieux,-44.521575927734375,-47.80988311767578,-42.566162109375,-45.901798248291016,-42.37506103515625,-42.49158477783203,-51.81625747680664,-50.98371124267578,-63.13884735107422,-53.31258010864258,-47.11195373535156,-51.47297668457031,-38.02107620239258,-34.37544631958008,-35.71202087402344,-57.72994613647461,-41.08015060424805,-45.955474853515625
le client est petit et sont vieux,-47.5860710144043,-53.50498962402344,-44.971466064453125,-49.935855865478516,-44.04331970214844,-45.28340148925781,-51.92452621459961,-58.12311553955078,-56.470176696777344,-55.8396110534668,-48.65596389770508,-55.21369934082031,-38.25111389160156,-35.40556335449219,-34.14000701904297,-66.74995422363281,-50.47367477416992,-55.471710205078125
le client est petit et est jeune,-44.41505432128906,-47.78484344482422,-44.580101013183594,-43.72368240356445,-41.24372100830078,-40.5096549987793,-54.564083099365234,-54.38666534423828,-58.83124542236328,-52.93185043334961,-44.85606384277344,-48.21958923339844,-36.80998229980469,-32.887332916259766,-36.13563919067383,-54.977413177490234,-41.50630187988281,-43.65132141113281
le client est petit et sont jeunes,-53.00790786743164,-58.18965530395508,-52.102943420410156,-49.170135498046875,-43.7467041015625,-45.3641357421875,-65.37757110595703,-71.01824188232422,-63.5894889831543,-54.20612716674805,-48.42430877685547,-53.037635803222656,-36.752464294433594,-35.803653717041016,-34.83732223510742,-76.0947265625,-62.343170166015625,-60.184165954589844
